tweet_id,username,text,created_at,location,source,url
1554810721430552576,mxlvlxn,war devil so bad bro https://t.co/dVT9GzdhO8,2022-08-03 12:45:37+00:00,"South Carolina, USA",Twitter for iPhone,https://twitter.com/mxlvlxn/status/1554810721430552576
1554823593057570817,camthecoolness,The recent chapters of Chainsaw Man have been super good especially since we see everything from a different perspective. Asa and the war devil make for a good new beginning of the story https://t.co/xd6qn7wILm,2022-08-03 13:36:46+00:00,,Twitter for iPhone,https://twitter.com/camthecoolness/status/1554823593057570817
1554823774620753920,yaiisle,I just realized I named the war devil mitaka back then one of my posts on my art acc,2022-08-03 13:37:29+00:00,haru's lap,Twitter for Android,https://twitter.com/yaiisle/status/1554823774620753920
1554824054980616192,noorazhr,goin to war in war devil's pussy,2022-08-03 13:38:36+00:00,addy,Twitter Web App,https://twitter.com/noorazhr/status/1554824054980616192
1554835728076800000,HidTham18,War Devil 🔥 https://t.co/fCXk4lFzH6,2022-08-03 14:24:59+00:00,,Twitter for Android,https://twitter.com/HidTham18/status/1554835728076800000
1554839426076798976,thymoon_,ngl i'm getting attached to war devil 😫,2022-08-03 14:39:41+00:00,she/her • 27 ,Twitter for Android,https://twitter.com/thymoon_/status/1554839426076798976
1554839766516072448,samsonet3,"I want more events where two people have a fight and make it everyone else’s problem. See: Civil War, Devil’s Reign",2022-08-03 14:41:02+00:00,Art: Bob Quinn & Pete Pantazis,Twitter for iPhone,https://twitter.com/samsonet3/status/1554839766516072448
1554845063041224706,WAREMBODIED,"ooc.

CSM 101 Spoilers.

Not that it really matters, but you can refer to my muse as War Devil or Yoru; I do not care. I will keep going with WD personally unless it's with an Asa but either way I don't care. 🫡",2022-08-03 15:02:05+00:00,,Twitter for Android,https://twitter.com/WAREMBODIED/status/1554845063041224706
1554848638060224518,ItzCaptMontz,The war devil’s name was Yoru ❤️🫶❤️,2022-08-03 15:16:17+00:00,Cave,Twitter for iPhone,https://twitter.com/ItzCaptMontz/status/1554848638060224518
1554851753723453440,metaandpotatoes,"war devil's like ""shit""",2022-08-03 15:28:40+00:00,25+ they/them/meta,Twitter Web App,https://twitter.com/metaandpotatoes/status/1554851753723453440
1554852067809837056,slashtagon,war devil is so homophobic for stepping between asa and yuko ...,2022-08-03 15:29:55+00:00,she/her,Twitter for Android,https://twitter.com/slashtagon/status/1554852067809837056
1554853784731676672,naaatttt14,So war devil's called Yoru.. That's also the name of Mihawk's sword,2022-08-03 15:36:44+00:00,,Twitter for Android,https://twitter.com/naaatttt14/status/1554853784731676672
1554862755424993280,hiddenjaundice,War devil played mgs3 and was like damn it was so cool when naked snake was forced to fight and kill his mentor because of geopolitical circumstances,2022-08-03 16:12:23+00:00,,Twitter for Android,https://twitter.com/hiddenjaundice/status/1554862755424993280
1554862993074266113,Chaosdunk_,War Devil https://t.co/nZFfFGiCjC,2022-08-03 16:13:20+00:00,"Buenos Aires, Argentina",Twitter for Android,https://twitter.com/Chaosdunk_/status/1554862993074266113
1554863317411315715,mitakalover,"The name Yoru means ,,night'' which makes sense because Asa's life, since meeting War Devil, has been shrouded in darkness.
Btw ,,Yoru'' sounds so cool🌃
#chainsawman101 #chainsawman #Mitaka https://t.co/gjT2rCLIfb",2022-08-03 16:14:37+00:00,Polska,Twitter Web App,https://twitter.com/mitakalover/status/1554863317411315715
1554869346039742466,mitakalover,"This chapter gives a whole lot of information regarding War Devil's power. There appear to be some gaps in her control of the body. I wonder if during other extreme emotions like wrath or happiness Yoru will also be unable to take over Mitaka's body.
#chainsawman101 #chainsawman https://t.co/s0KLVexnse",2022-08-03 16:38:34+00:00,Polska,Twitter Web App,https://twitter.com/mitakalover/status/1554869346039742466
1554872970186670080,oruku_ryuko,""" War devil "" inspired by @sennavii  cosplay .... the moment i saw her cosplay i knew i had to make a fanart of this 🤩
.
.
.
#anime #animegirl #csm #chainsawman #makima #cosplay #art #fanart #instagood #digitalart #denji #power https://t.co/wrN0v7GtlH",2022-08-03 16:52:58+00:00,,Twitter for Android,https://twitter.com/oruku_ryuko/status/1554872970186670080
1554882287300386816,SK_Anime_,"Man Chapter 101 Fans witness Asa and Yuko's first encounter with the Devil.😲 Follow us for more Anime news and updates.
https://t.co/AQmwLzJ0Yt 
.
#chainsawman #chainsawman101 #wardevil #chainsawman2 #manga #anime https://t.co/5R5wVc2YQF",2022-08-03 17:30:00+00:00,United States,Twitter Web App,https://twitter.com/SK_Anime_/status/1554882287300386816
1554882817049624576,ShezTheDoodler,"The war devil😌🔥
#asamitaka #wardevil #chainsawmanpart2 #chainsawmanfanart #chainsawman #DigitalArtist #digitalpainting https://t.co/QEGWziMQiv",2022-08-03 17:32:06+00:00,,Twitter for Android,https://twitter.com/ShezTheDoodler/status/1554882817049624576
1554885777611685888,origamhi,there is NOBODY and i mean NOBODY i could think of who could fit mitaka / war devil more than miss shin ryujin https://t.co/4DrYiGNCT4,2022-08-03 17:43:52+00:00,"
writer's account, he/they, 21, agender

Ah, yes, I have a new contract here. 
Care to take a look at it together ? 

ic: mob110119
ㅤ",Twitter for iPhone,https://twitter.com/origamhi/status/1554885777611685888
1554886230567014400,voidfrequency,"the way the War Devil casually chose her name as ""Night"" is one of the most subtly badass things from CSM",2022-08-03 17:45:40+00:00,,Twitter for Android,https://twitter.com/voidfrequency/status/1554886230567014400
1554894365503496194,LeShortDude,"Yoru, the War Devil
(of course, using her delicious meat puppet, Asa Mitaka)

#chainsawman #chainsawmanfanart #csmプラス #csm #volatilearts #volatile #asamitaka #yoru
#wardevil https://t.co/8j0nAheEjH",2022-08-03 18:17:59+00:00,Fuckersberg,Twitter Web App,https://twitter.com/LeShortDude/status/1554894365503496194
1554894638393266176,misakagatari,"Chainsaw Man 101, i really love this manga man.

Asa and The War Devil aka Yoru from now on are slowly growing into having an absolutely amazing dynamic. 
I love how their personalities bounce off each other. https://t.co/ZclQpc2dsg",2022-08-03 18:19:04+00:00,99th Class,Twitter for iPhone,https://twitter.com/misakagatari/status/1554894638393266176
1554895570015117313,donttakeabreak,"yet another interesting chapter, i like how their relationship is progressing, seeing war devil be considerate and not overly dominant for once was refreshing. 
She says it's to serve her quest, allowing Asa to change the subject to have her co-operation but + https://t.co/39ppVMhWPT",2022-08-03 18:22:47+00:00,Underworld ,Twitter Web App,https://twitter.com/donttakeabreak/status/1554895570015117313
1554897255332605952,remxkes,ditching the war devil pfp because hooked on you got released,2022-08-03 18:29:28+00:00,she/they||pansex,Twitter Web App,https://twitter.com/remxkes/status/1554897255332605952
1554899790751641600,DENJIMOM,war devil is a comedian actually lol https://t.co/D9yQ5yPA6v,2022-08-03 18:39:33+00:00,23 lesbian mex,Twitter for iPhone,https://twitter.com/DENJIMOM/status/1554899790751641600
1554900119211765760,DENJIMOM,"i actually really like the dynamic between war devil and asa, they’re funny together lol",2022-08-03 18:40:51+00:00,23 lesbian mex,Twitter for iPhone,https://twitter.com/DENJIMOM/status/1554900119211765760
1554906953784107016,revuecore,MY war devil is an ugly man &lt;3 https://t.co/L7ag3inpp7,2022-08-03 19:08:01+00:00,,Twitter for Android,https://twitter.com/revuecore/status/1554906953784107016
1554911168245796865,StellaChuuuuu,"Can’t wait for Chainsaw Man con I MEAN Crunchyroll Expo this weekend.  

Here’s my cosplay lineup. Makima, War Devil, Bomb Devil. https://t.co/ZQLLK0X5TH",2022-08-03 19:24:46+00:00,"Los Angeles, CA",Twitter for iPhone,https://twitter.com/StellaChuuuuu/status/1554911168245796865
1554912854242910208,kimyongTAM,I’m starting to like the War devil and Asa 😭😭 #MANGA_Plus Chainsaw Man https://t.co/MfdI9VhYQE,2022-08-03 19:31:27+00:00,Kwangya ,Twitter for iPhone,https://twitter.com/kimyongTAM/status/1554912854242910208
1554922486956974080,GoingToKourt,I just realized that Asa is being controlled by the War devil… as in one of the Four Horsemen… https://t.co/cvgRtgSLZI,2022-08-03 20:09:44+00:00,,Twitter for iPhone,https://twitter.com/GoingToKourt/status/1554922486956974080
1554929952688328704,Sufferent,"Understanding the War Devil is going to be a lot more complex than we thought, but starting off with a name is a good place to start.

I Love Chainsaw Man Part 2 For This
https://t.co/0S4u2sXcb3 https://t.co/6AieJujtSM",2022-08-03 20:39:24+00:00,Australia,Twitter Web App,https://twitter.com/Sufferent/status/1554929952688328704
1554930626322579457,glucosephobic,war devil #chainsawman #チェンソーマン #asamitaka https://t.co/EsCnsJ928C,2022-08-03 20:42:05+00:00,,Twitter for iPhone,https://twitter.com/glucosephobic/status/1554930626322579457
1554944983085584385,CSPerfectShot,Nice name choice for the war devil tbh. https://t.co/pZYKTMdExn,2022-08-03 21:39:08+00:00,,Twitter for iPhone,https://twitter.com/CSPerfectShot/status/1554944983085584385
1554947696753946629,TheNav2113,"Got some new contacts for the War Devil from Chainsaw Man. 
#chainsawman #wardevil https://t.co/e1LZiDlLml",2022-08-03 21:49:55+00:00,"Irvine, CA",Twitter for Android,https://twitter.com/TheNav2113/status/1554947696753946629
1554961835010719745,rxxcal,"im an asa kinnie but not in the i have a cool war devil possessing me kind of way but in the im an awkward teen with crippling anxiety and inability to make friends type of way. 

#csm100 #csm101 #chainsawmanpart2 #csm",2022-08-03 22:46:05+00:00,edtwt | they/them | bmi 20.1,Twitter for iPhone,https://twitter.com/rxxcal/status/1554961835010719745
1554966366318235653,BerkleyBearNews,Chainsaw Man Cosplay Focuses on The New War Devil https://t.co/0d2S7h3QsZ #cosplay #Manga #Animegenre #ChainsawMan,2022-08-03 23:04:06+00:00,Doghouse,dlvr.it,https://twitter.com/BerkleyBearNews/status/1554966366318235653
1554975125606469632,Cacapi236,"Hand Grenade
#art #chainsawman #wardevil #asamitaka https://t.co/aX2WjfrtQ5",2022-08-03 23:38:54+00:00,Brazil,Twitter for iPad,https://twitter.com/Cacapi236/status/1554975125606469632
1554978554999234562,Sofosart,yoru the war devil https://t.co/r410aLHqhX,2022-08-03 23:52:32+00:00,he/him el,Twitter for Android,https://twitter.com/Sofosart/status/1554978554999234562
1554981413467918337,ComicBookNOW,"CHAINSAW MAN Gives the WAR DEVIL a New Name: 

https://t.co/iVilmVRoXr https://t.co/oLCjokT7Ot",2022-08-04 00:03:53+00:00,Barb deserved better,TweetDeck,https://twitter.com/ComicBookNOW/status/1554981413467918337
1554981943787212802,comicbookanime,"#ChainsawMan's newest chapter has given the War Devil a new name: 

https://t.co/Sw04uQA3sh https://t.co/C6dtP0tvaR",2022-08-04 00:06:00+00:00,The Hidden Leaf Village,TweetDeck,https://twitter.com/comicbookanime/status/1554981943787212802
1554982698736709632,ComicBook,"#ChainsawMan's newest chapter has given the War Devil a new name: 

https://t.co/Ior1nd34BE https://t.co/571Ovv3dBa",2022-08-04 00:09:00+00:00,,TweetDeck,https://twitter.com/ComicBook/status/1554982698736709632
1554987510148648960,bryan3274n,Chainsaw Man Gives the War Devil a New Name https://t.co/3Rdio5VX5J https://t.co/1HaP9g3Y4b,2022-08-04 00:28:07+00:00,,dlvr.it,https://twitter.com/bryan3274n/status/1554987510148648960
1554988723921494016,SeductiveBenene,"MY NAME IS WAR DEVIL,
DIE FOR MY WARMUP KILL

#チェンソーマン
#chainsawman https://t.co/yNZfrf98l7",2022-08-04 00:32:56+00:00,in bed pls let me sleep 10 mor,Twitter Web App,https://twitter.com/SeductiveBenene/status/1554988723921494016
1554992153029267456,H1ghOnBoba,"""I am the war devil. I claimed your body"" 
 #ChainsawMan #チェンソーマン https://t.co/MSmpA33aTP",2022-08-04 00:46:34+00:00,16↑/she/her,Twitter for Android,https://twitter.com/H1ghOnBoba/status/1554992153029267456
